latitude,longitude,frequency
42.318,-71.0835,7
42.339,-71.151,7
42.33,-71.0395,7
42.332,-71.0465,7
42.303,-71.048,7
42.335,-71.0855,7
42.279,-71.13,7
42.2775,-71.067,7
42.2695,-71.164,7
42.3355,-71.168,7
42.357,-71.063,7
42.3675,-71.0675,7
42.281,-71.1815,7
42.287,-71.0895,7
42.3,-71.1015,7
42.3195,-71.1085,7
42.361,-71.0185,7
42.2585,-71.156,7
42.3735,-71.0525,7
42.3165,-71.0745,7
42.3575,-71.1385,7
42.32,-71.0785,7
42.2995,-71.123,7
42.2745,-71.1515,7
42.389,-71.0005,7
42.2845,-71.07,7
42.2355,-71.1365,7
42.335,-71.08,7
42.356,-71.1525,7
42.329,-71.091,7
42.38,-71.0605,7
42.346,-71.043,7
42.245,-71.135,7
42.356,-71.128,7
42.3215,-71.1035,7
42.288,-71.1455,7
42.3465,-71.09,7
42.2795,-71.152,7
42.378,-71.0665,7
42.3345,-71.0875,7
42.302,-71.1235,7
42.291,-71.163,7
42.3675,-71.0255,7
42.285,-71.049,7
42.324,-71.089,7
42.333,-71.071,7
42.362,-71.1365,7
42.2535,-71.1415,7
42.321,-71.0915,7
42.3495,-71.0875,7
42.331,-71.157,7
42.294,-71.1,7
42.277,-71.111,7
42.319,-71.0665,7
42.346,-71.17,7
42.346,-71.139,7
42.325,-71.053,7
42.348,-71.093,7
42.307,-71.104,7
42.316,-71.0615,7
42.3295,-71.0825,7
42.253,-71.1435,7
42.326,-71.1,7
42.3115,-71.0815,7
42.2805,-71.1255,7
42.2985,-71.1585,7
42.317,-71.113,7
42.3295,-71.088,7
42.309,-71.119,7
42.285,-71.1015,7
42.323,-71.0455,7
42.3205,-71.1165,7
42.2935,-71.128,7
42.323,-71.0925,7
42.2795,-71.1475,7
42.3465,-71.1725,7
42.264,-71.1505,7
42.3645,-71.1365,7
42.3565,-71.1445,7
42.297,-71.114,7
42.35,-71.072,7
42.2975,-71.1165,7
42.2535,-71.1115,7
42.289,-71.167,7
42.356,-71.0685,7
42.235,-71.127,7
42.3025,-71.064,7
42.2815,-71.166,7
42.2915,-71.1445,7
42.277,-71.1495,7
42.2955,-71.101,7
42.2955,-71.1395,7
42.2945,-71.1095,7
42.2915,-71.104,7
42.351,-71.0745,7
42.299,-71.143,7
42.319,-70.928,7
42.271,-71.0825,7
42.2485,-71.1285,7
42.271,-71.107,7
42.31,-71.1205,7
42.316,-71.0745,7
42.3135,-71.123,7
42.3135,-71.0165,7
42.334,-71.105,7
42.341,-71.0735,7
42.3335,-71.0695,7
42.361,-71.1255,7
42.2985,-71.0665,7
42.2775,-71.059,7
42.322,-71.091,7
42.297,-71.1345,7
42.3145,-71.0895,7
42.3095,-71.0925,7
42.2865,-71.128,7
42.2905,-71.0485,7
42.2745,-71.112,7
42.322,-71.0785,7
42.298,-71.0615,7
42.282,-71.059,7
42.335,-71.0845,7
42.3095,-71.1255,7
42.335,-71.0935,7
42.363,-71.133,7
42.393,-71.011,7
42.3475,-71.1435,7
42.286,-71.161,7
42.3735,-71.0665,7
42.2595,-71.1525,7
42.289,-71.1495,7
42.324,-71.075,7
42.2735,-71.139,7
42.2855,-71.058,7
42.3195,-71.1205,7
42.2735,-71.083,7
42.3005,-71.1015,7
42.2915,-71.134,7
42.281,-71.175,7
42.3465,-71.0405,7
42.2815,-71.1755,7
42.2785,-71.148,7
42.2805,-71.1675,7
42.2965,-71.075,7
42.283,-71.129,7
42.3725,-71.0415,7
42.337,-71.0385,7
42.3725,-71.0405,7
42.351,-71.1595,7
42.2745,-71.072,7
42.301,-71.1095,7
42.3135,-71.0565,7
42.339,-71.149,7
42.33,-71.082,7
42.281,-71.1475,7
42.336,-71.164,7
42.36,-71.0655,7
42.303,-71.132,7
42.27,-71.15,7
42.257,-71.1265,7
42.3375,-71.068,7
42.277,-71.0905,7
42.3895,-70.997,7
42.3175,-71.0965,7
42.253,-71.1205,7
42.3225,-71.083,7
42.302,-71.074,7
42.3855,-71.0715,7
42.33,-71.1115,7
42.3805,-71.052,7
42.3175,-71.0095,7
42.288,-71.152,7
42.291,-71.1135,7
42.36,-71.0515,7
42.281,-71.0925,7
42.3155,-71.097,7
42.341,-71.0525,7
42.2435,-71.1245,7
42.338,-71.0735,7
42.2915,-71.1665,7
42.245,-71.1155,7
42.2765,-71.112,7
42.3465,-71.1385,7
42.2995,-71.111,7
42.3595,-71.0585,7
42.31,-71.128,7
42.2935,-71.1475,7
42.341,-71.087,7
42.317,-71.0495,7
42.301,-71.086,7
42.2595,-71.119,7
42.336,-71.07,7
42.2555,-71.1315,7
42.3385,-71.048,7
42.3495,-71.0765,7
42.306,-71.0725,7
42.321,-71.106,7
42.3375,-71.093,7
42.2945,-71.046,7
42.3435,-71.1555,7
42.25,-71.1455,7
42.2355,-71.126,7
42.3065,-71.123,7
42.2855,-71.1685,7
42.3405,-71.068,7
42.278,-71.118,7
42.273,-71.1115,7
42.2525,-71.1395,7
42.2735,-71.125,7
42.335,-71.163,7
42.349,-71.0695,7
42.3135,-71.096,7
42.3625,-71.0495,7
42.285,-71.082,7
42.3585,-71.132,7
42.296,-71.0625,7
42.382,-71.071,7
42.296,-71.0755,7
42.261,-71.158,7
42.293,-71.048,7
42.341,-71.083,7
42.2635,-71.1035,7
42.283,-71.1215,7
42.2805,-71.079,7
42.3295,-71.0875,7
42.2745,-71.086,7
42.2775,-71.152,7
42.343,-71.0695,7
42.2555,-71.1295,7
42.3365,-71.08,7
42.353,-71.086,7
42.334,-71.0855,7
42.2935,-71.099,7
42.2925,-71.151,7
42.2955,-71.0915,7
42.331,-71.0375,7
42.3135,-71.088,7
42.247,-71.143,7
42.315,-71.0625,7
42.346,-71.034,7
42.3335,-71.086,7
42.2435,-71.144,7
42.267,-71.164,7
42.379,-71.057,7
42.3,-71.0555,7
42.3525,-71.067,7
42.3265,-71.091,7
42.292,-71.1455,7
42.297,-71.0865,7
42.283,-71.1705,7
42.288,-71.108,7
42.3265,-71.055,7
42.3465,-71.171,7
42.254,-71.1415,7
42.2955,-71.1,7
42.3455,-71.1685,7
42.2925,-71.1545,7
42.3955,-71.003,7
42.34,-71.1095,7
42.2705,-71.0875,7
42.3605,-71.068,7
42.327,-71.0835,7
42.3515,-71.1675,7
42.3175,-71.124,7
42.275,-71.103,7
42.32,-71.05,7
42.302,-71.1325,7
42.331,-71.1555,7
42.323,-71.1135,7
42.3085,-71.129,7
42.253,-71.131,7
42.259,-71.1305,7
42.2625,-71.166,7
42.2615,-71.161,7
42.373,-71.029,7
42.277,-71.1105,7
42.2815,-71.1785,7
42.3285,-71.086,7
42.349,-71.1355,7
42.376,-71.054,7
42.289,-71.1825,7
42.2765,-71.0745,7
42.3325,-71.025,7
42.2755,-71.1475,7
42.381,-71.068,7
42.3645,-71.033,7
42.3175,-71.127,7
42.275,-71.1275,7
42.2955,-71.128,7
42.349,-71.0805,7
42.362,-71.1425,7
42.283,-71.1195,7
42.29,-71.084,7
42.262,-71.1035,7
42.2395,-71.133,7
42.2985,-71.1285,7
42.2935,-71.0535,7
42.3165,-71.1145,7
42.3775,-71.038,7
42.323,-71.0735,7
42.2905,-71.111,7
42.354,-71.129,7
42.2985,-71.158,7
42.347,-71.1715,7
42.321,-71.049,7
42.2765,-71.059,7
42.345,-71.081,7
42.336,-71.0915,7
42.3305,-71.1125,7
42.359,-71.07,7
42.2815,-71.1005,7
42.358,-71.1315,7
42.373,-71.065,7
42.3095,-71.119,7
42.338,-71.057,7
42.3615,-71.019,7
42.3485,-71.0905,7
42.367,-71.1225,7
42.3375,-71.0675,7
42.3475,-71.0445,7
42.2875,-71.0425,7
42.3145,-71.0925,7
42.349,-71.074,7
42.308,-71.052,7
42.3385,-71.0275,7
42.321,-71.091,7
42.3775,-71.0545,7
42.314,-71.115,7
42.297,-71.131,7
42.3605,-71.1485,7
42.3335,-71.088,7
42.3445,-71.0825,7
42.353,-71.0835,7
42.3385,-71.099,7
42.272,-71.066,7
42.3785,-71.063,7
42.3125,-71.0825,7
42.3175,-71.0765,7
42.271,-71.1025,7
42.3105,-71.012,7
42.3615,-71.146,7
42.3325,-71.099,7
42.392,-71.009,7
42.346,-71.0865,7
42.343,-71.1555,7
42.3415,-71.074,7
42.316,-71.0885,7
42.363,-71.129,7
42.3365,-71.102,7
42.3375,-71.1115,7
42.2875,-71.071,7
42.308,-71.1275,7
42.349,-71.141,7
42.281,-71.118,7
42.3215,-71.101,7
42.3395,-71.0565,7
42.3095,-71.0495,7
42.27,-71.0835,7
42.296,-71.089,7
42.291,-71.1125,7
42.338,-71.163,7
42.3515,-71.0475,7
42.324,-71.0935,7
42.28,-71.1175,7
42.3105,-71.087,7
42.379,-71.063,7
42.285,-71.162,7
42.3385,-71.082,7
42.356,-71.1575,7
42.247,-71.126,7
42.3005,-71.109,7
42.287,-71.0695,7
42.3275,-71.051,7
42.2815,-71.1645,7
42.278,-71.1475,7
42.2855,-71.1675,7
42.3895,-70.999,7
42.3845,-71.011,7
42.324,-71.0795,7
42.2565,-71.1305,7
42.348,-71.172,7
42.377,-71.059,7
42.3645,-71.126,7
42.2695,-71.1285,7
42.381,-71.063,7
42.353,-71.147,7
42.3095,-71.1045,7
42.2765,-71.06,7
42.2975,-71.144,7
42.366,-71.0705,7
42.295,-71.1255,7
42.285,-71.081,7
42.3075,-71.1025,7
42.2955,-71.1545,7
42.3,-71.0735,7
42.3165,-71.117,7
42.356,-71.1675,7
42.3255,-71.095,7
42.28,-71.1365,7
42.3415,-71.068,7
42.288,-71.1465,7
42.343,-71.1565,7
42.295,-71.0685,7
42.346,-71.0755,7
42.3425,-71.0725,7
42.3375,-71.0475,7
42.2975,-71.1435,7
42.375,-71.035,7
42.263,-71.16,7
42.3405,-71.1505,7
42.3425,-71.1045,7
42.317,-71.091,7
42.3905,-70.9935,7
42.2875,-71.172,7
42.289,-71.087,7
42.309,-71.1125,7
42.349,-71.1615,7
42.2925,-71.072,7
42.349,-71.1625,7
42.3555,-71.0695,7
42.264,-71.151,7
42.3285,-71.1095,7
42.325,-70.9395,7
42.2475,-71.1125,7
42.3555,-71.1495,7
42.3435,-71.155,7
42.319,-71.1245,7
42.3355,-71.0845,7
42.305,-71.064,7
42.3225,-71.0465,7
42.38,-71.0655,7
42.2895,-71.1125,7
42.3925,-71.011,7
42.339,-71.0785,7
42.325,-71.0865,7
42.292,-71.0575,7
42.281,-71.102,7
42.2835,-71.0905,7
42.385,-71.011,7
42.235,-71.132,7
42.3365,-71.055,7
42.373,-71.0315,7
42.372,-71.133,7
42.353,-71.1255,7
42.3155,-71.106,7
42.279,-71.1105,7
42.308,-71.112,7
42.34,-71.1495,7
42.372,-71.0635,7
42.278,-71.053,7
42.325,-71.109,7
42.3785,-71.037,7
42.278,-71.1375,7
42.2935,-71.15,7
42.2655,-71.165,7
42.3775,-71.0575,7
42.297,-71.1435,7
42.384,-71.037,7
42.3455,-71.079,7
42.288,-71.1135,7
42.284,-71.0615,7
42.3775,-71.0275,7
42.392,-71.008,7
42.287,-71.1395,7
42.3375,-71.081,7
42.35,-71.081,7
42.286,-71.0675,7
42.3075,-71.115,7
42.2745,-71.1035,7
42.292,-71.1255,7
42.2945,-71.1605,7
42.3415,-71.0365,7
42.3335,-71.063,7
42.261,-71.1525,7
42.313,-71.109,7
42.365,-71.0625,7
42.376,-71.0385,7
42.3585,-71.141,7
42.2925,-71.115,7
42.2805,-71.12,7
42.322,-71.094,7
42.3055,-71.078,7
42.292,-71.1645,7
42.319,-71.1205,7
42.297,-71.0675,7
42.2855,-71.1235,7
42.2895,-71.1395,7
42.287,-71.0585,7
42.292,-71.154,7
42.354,-71.1205,7
42.27,-71.0875,7
42.3625,-71.0615,7
42.3365,-71.073,7
42.307,-71.1085,7
42.282,-71.133,7
42.344,-71.082,7
42.3195,-71.079,7
42.35,-71.1715,7
42.256,-71.1125,7
42.309,-71.122,7
42.2975,-71.0685,7
42.2435,-71.1395,7
42.361,-71.14,7
42.3355,-71.039,7
42.291,-71.1275,7
42.301,-71.0975,7
42.2695,-71.132,7
42.3085,-71.101,7
42.267,-71.112,7
42.3195,-71.098,7
42.351,-71.134,7
42.3705,-71.0605,7
42.302,-71.1655,7
42.239,-71.1325,7
42.346,-71.086,7
42.3495,-71.067,7
42.2925,-71.0515,7
42.287,-71.119,7
42.2945,-71.0665,7
42.2965,-71.1465,7
42.267,-71.099,7
42.2755,-71.1605,7
42.3395,-71.1655,7
42.2975,-71.0655,7
42.336,-71.081,7
42.378,-71.0535,7
42.328,-71.0565,7
42.311,-71.094,7
42.32,-71.0935,7
42.381,-71.0745,7
42.356,-71.156,7
42.3945,-71.011,7
42.355,-71.077,7
42.2895,-71.079,7
42.2965,-71.136,7
42.275,-71.0585,7
42.27,-71.087,7
42.33,-71.05,7
42.29,-71.137,7
42.263,-71.1185,7
42.2745,-71.1285,7
42.363,-71.0515,7
42.2995,-71.054,7
42.273,-71.173,7
42.339,-71.0515,7
42.263,-71.1555,7
42.354,-71.127,7
42.339,-71.147,7
42.2525,-71.118,7
42.301,-71.084,7
42.2955,-71.076,7
42.276,-71.0615,7
42.291,-71.15,7
42.275,-71.15,7
42.2835,-71.1395,7
42.351,-71.087,7
42.3295,-71.04,7
42.285,-71.0685,7
42.292,-71.056,7
42.313,-71.122,7
42.277,-71.1695,7
42.2895,-71.1155,7
42.2715,-71.108,7
42.2905,-71.0695,7
42.3375,-71.1695,7
42.2645,-71.1255,7
42.3215,-71.093,7
42.295,-71.1025,7
42.345,-71.051,7
42.2855,-71.121,7
42.3135,-71.063,7
42.321,-71.0615,7
42.3035,-71.0895,7
42.3745,-71.0585,7
42.3325,-71.09,7
42.348,-71.0675,7
42.2795,-71.076,7
42.3395,-71.07,7
42.3495,-71.1015,7
42.3475,-71.0525,7
42.303,-71.0965,7
42.2825,-71.1375,7
42.299,-71.1155,7
42.34,-71.0545,7
42.269,-71.15,7
42.3515,-71.144,7
42.2815,-71.15,7
42.272,-71.1475,7
42.2765,-71.153,7
42.3715,-71.0605,7
42.338,-71.0685,7
42.313,-71.127,7
42.344,-71.0785,7
42.3135,-71.1005,7
42.375,-71.0695,7
42.352,-71.059,7
42.351,-71.096,7
42.243,-71.133,7
42.3465,-71.0445,7
42.343,-71.0685,7
42.3015,-71.0885,7
42.3745,-71.0375,7
42.324,-71.1115,7
42.286,-71.0725,7
42.277,-71.085,7
42.312,-71.0605,7
42.255,-71.14,7
42.2875,-71.111,7
42.294,-71.1075,7
42.3485,-71.0825,7
42.306,-71.094,7
42.337,-71.0795,7
42.2745,-71.1245,7
42.271,-71.1345,7
42.302,-71.086,7
42.334,-71.1055,7
42.2985,-71.0845,7
42.2735,-71.0905,7
42.2865,-71.1525,7
42.2875,-71.1405,7
42.318,-71.05,7
42.345,-71.1595,7
42.326,-71.0705,7
42.335,-71.0675,7
42.3385,-71.0745,7
42.331,-71.0505,7
42.313,-71.0875,7
42.2745,-71.169,7
42.289,-71.0905,7
42.2985,-71.0655,7
42.376,-71.0415,7
42.3495,-71.1415,7
42.287,-71.107,7
42.294,-71.1115,7
42.2895,-71.1575,7
42.29,-71.1075,7
42.285,-71.0835,7
42.296,-71.0745,7
42.2915,-71.1545,7
42.285,-71.076,7
42.386,-71.0195,7
42.377,-71.034,7
42.395,-71.012,7
42.3395,-71.0915,7
42.3165,-71.0445,7
42.352,-71.142,7
42.3205,-71.1125,7
42.299,-71.1595,7
42.262,-71.119,7
42.3345,-71.04,7
42.2765,-71.17,7
42.3625,-71.1305,7
42.272,-71.161,7
42.247,-71.144,7
42.29,-71.16,7
42.3415,-71.058,7
42.335,-71.0885,7
42.297,-71.1125,7
42.269,-71.1065,7
42.276,-71.1305,7
42.341,-71.0875,7
42.3485,-71.1645,7
42.345,-71.153,7
42.3235,-70.9635,7
42.282,-71.092,7
42.2855,-71.0575,7
42.353,-71.081,7
42.348,-71.077,7
42.2775,-71.14,7
42.345,-71.0525,7
42.351,-71.099,7
42.3545,-71.144,7
42.2755,-71.136,7
42.3585,-71.1275,7
42.3285,-71.0555,7
42.353,-71.0565,7
42.2795,-71.057,7
42.2795,-71.1305,7
42.285,-71.143,7
42.272,-71.146,7
42.3295,-71.089,7
42.3575,-71.0725,7
42.2695,-71.1065,7
42.322,-71.056,7
42.295,-71.137,7
42.388,-71.0135,7
42.348,-71.0615,7
42.3545,-71.1665,7
42.3375,-71.169,7
42.3195,-71.0695,7
42.2715,-71.1075,7
42.3075,-71.096,7
42.3225,-71.087,7
42.254,-71.124,7
42.3535,-71.0535,7
42.3795,-71.0335,7
42.275,-71.1485,7
42.26,-71.149,7
42.2685,-71.1005,7
42.2765,-71.0595,7
42.3305,-71.113,7
42.345,-71.089,7
42.2865,-71.1605,7
42.313,-71.071,7
42.282,-71.11,7
42.312,-71.1085,7
42.375,-71.0605,7
42.331,-71.034,7
42.295,-71.1755,7
42.294,-71.1765,7
42.343,-71.0925,7
42.359,-71.132,7
42.3895,-71.011,7
42.375,-71.034,7
42.3475,-71.1555,7
42.336,-71.088,7
42.319,-71.097,7
42.255,-71.129,7
42.282,-71.1115,7
42.351,-71.0735,7
42.242,-71.121,7
42.285,-71.0645,7
42.3085,-71.1185,7
42.2815,-71.148,7
42.358,-71.1215,7
42.257,-71.158,7
42.319,-71.115,7
42.303,-71.096,7
42.3185,-71.059,7
42.3035,-71.099,7
42.293,-71.158,7
42.2845,-71.1425,7
42.279,-71.153,7
42.3155,-71.0835,7
42.3495,-71.062,7
42.293,-71.101,7
42.35,-71.103,7
42.3305,-71.1135,7
42.2845,-71.173,7
42.3685,-71.024,7
42.281,-71.1025,7
42.3135,-71.122,7
42.3155,-71.0575,7
42.317,-71.046,7
42.3175,-71.114,7
42.287,-71.125,7
42.356,-71.157,7
42.3115,-71.1025,7
42.329,-71.1085,7
42.279,-71.0595,7
42.3015,-71.1665,7
42.272,-71.1465,7
42.3055,-71.068,7
42.355,-71.07,7
42.326,-71.0595,7
42.2495,-71.1275,7
42.244,-71.138,7
42.2955,-71.0645,7
42.359,-71.1185,7
42.27,-71.082,7
42.2815,-71.163,7
42.3755,-71.0715,7
42.279,-71.142,7
42.2715,-71.1635,7
42.2995,-71.159,7
42.321,-71.062,7
42.3545,-71.166,7
42.3315,-71.1555,7
42.283,-71.155,7
42.352,-71.1625,7
42.377,-71.0645,7
42.2705,-71.0865,7
42.379,-71.062,7
42.2925,-71.17,7
42.289,-71.117,7
42.339,-71.165,7
42.324,-71.0905,7
42.274,-71.1715,7
42.2955,-71.138,7
42.306,-71.0695,7
42.3425,-71.0745,7
42.342,-71.08,7
42.3015,-71.059,7
42.28,-71.071,7
42.361,-71.0615,7
42.3325,-71.103,7
42.3335,-71.094,7
42.297,-71.158,7
42.2705,-71.107,7
42.35,-71.1015,7
42.3025,-71.128,7
42.2755,-71.1725,7
42.341,-71.105,7
42.2895,-71.0915,7
42.25,-71.1425,7
42.2815,-71.1115,7
42.3505,-71.085,7
42.387,-71.005,7
42.3645,-71.0355,7
42.3515,-71.166,7
42.341,-71.0685,7
42.386,-71.0765,7
42.2735,-71.147,7
42.2865,-71.1475,7
42.3545,-71.1445,7
42.339,-71.0855,7
42.2955,-71.1385,7
42.3925,-71.0145,7
42.2715,-71.085,7
42.302,-71.1675,7
42.3605,-71.148,7
42.35,-71.08,7
42.354,-71.054,7
42.3205,-71.005,7
42.3535,-71.069,7
42.279,-71.074,7
42.273,-71.077,7
42.35,-71.1405,7
42.2785,-71.05,7
42.349,-71.045,7
42.3165,-71.0935,7
42.2895,-71.1405,7
42.2735,-71.099,7
42.287,-71.095,7
42.264,-71.1515,7
42.2855,-71.17,7
42.331,-71.052,7
42.2805,-71.1165,7
42.342,-71.0725,7
42.293,-71.1635,7
42.2795,-71.1525,7
42.289,-71.082,7
42.3755,-71.065,7
42.28,-71.0935,7
42.256,-71.1405,7
42.284,-71.17,7
42.307,-71.136,7
42.343,-71.0995,7
42.293,-71.128,7
42.357,-71.069,7
42.267,-71.1365,7
42.32,-71.12,7
42.319,-71.069,7
42.289,-71.163,7
42.3505,-71.075,7
42.3805,-71.074,7
42.291,-71.1085,7
42.252,-71.1095,7
42.3885,-71.001,7
42.3,-71.062,7
42.2945,-71.1585,7
42.3665,-71.0675,7
42.29,-71.1465,7
42.3895,-70.9915,7
42.338,-71.075,7
42.241,-71.123,7
42.384,-71.0715,7
42.3715,-71.0315,7
42.351,-71.119,7
42.328,-71.054,7
42.377,-71.0295,7
42.293,-71.0605,7
42.242,-71.1425,7
42.3295,-71.0865,7
42.3265,-71.0785,7
42.2495,-71.114,7
42.3535,-71.146,7
42.2865,-71.0695,7
42.298,-71.1575,7
42.3275,-71.0825,7
42.3485,-71.0735,7
42.291,-71.108,7
42.305,-71.12,7
42.3255,-71.1085,7
42.2925,-71.175,7
42.2685,-71.104,7
42.374,-71.0575,7
42.295,-71.0555,7
42.3105,-71.073,7
42.2805,-71.047,7
42.251,-71.123,7
42.3525,-71.0815,7
42.2685,-71.1065,7
42.328,-71.0555,7
42.344,-71.0825,7
42.254,-71.1425,7
42.331,-71.086,7
42.3005,-71.0665,7
42.2905,-71.1295,7
42.2505,-71.128,7
42.337,-71.094,7
42.34,-71.1465,7
42.385,-70.9955,7
42.357,-71.127,7
42.311,-71.103,7
42.3245,-71.049,7
42.2855,-71.159,7
42.33,-71.0455,7
42.293,-71.139,7
42.293,-71.1485,7
42.3345,-71.081,7
42.352,-71.1685,7
42.2805,-71.152,7
42.2885,-71.168,7
42.293,-71.173,7
42.3035,-71.0585,7
42.334,-71.1655,7
42.309,-71.128,7
42.377,-71.065,7
42.2805,-71.1865,7
42.312,-71.059,7
42.259,-71.156,7
42.3605,-71.0595,7
42.39,-71.011,7
42.3765,-71.033,7
42.388,-71.0015,7
42.269,-71.113,7
42.374,-71.0345,7
42.292,-71.1375,7
42.282,-71.143,7
42.385,-71.0115,7
42.2915,-71.118,7
42.35,-71.095,7
42.346,-71.1475,7
42.2525,-71.1295,7
42.2945,-71.1635,7
42.303,-71.087,7
42.386,-70.9985,7
42.309,-71.0705,7
42.366,-71.05,7
42.368,-71.129,7
42.3875,-71.0185,7
42.3675,-71.024,7
42.3295,-71.06,7
42.337,-71.055,7
42.2435,-71.134,7
42.346,-71.077,7
42.378,-71.063,7
42.3775,-71.0355,7
42.325,-71.096,7
42.299,-71.1585,7
42.315,-71.063,7
42.381,-71.03,7
42.3165,-71.0605,7
42.3635,-71.1325,7
42.3215,-71.1065,7
42.3435,-71.1055,7
42.2915,-71.168,7
42.321,-71.051,7
42.2905,-71.04,7
42.2805,-71.114,7
42.3665,-71.1325,7
42.2675,-71.134,7
42.382,-71.028,7
42.2785,-71.1515,7
42.2925,-71.1755,7
42.32,-71.079,7
42.282,-71.1545,7
42.2905,-71.1285,7
42.328,-71.048,7
42.362,-71.1285,7
42.3155,-71.058,7
42.259,-71.146,7
42.263,-71.1115,7
42.3265,-71.054,7
42.273,-71.0685,7
42.2625,-71.1675,7
42.3325,-71.0885,7
42.2755,-71.1345,7
42.2555,-71.113,7
42.336,-71.073,7
42.281,-71.182,7
42.373,-71.062,7
42.2925,-71.11,7
42.3635,-71.1215,7
42.29,-71.059,7
42.277,-71.088,7
42.334,-71.085,7
42.3405,-71.166,7
42.313,-71.089,7
42.3125,-71.121,7
42.321,-71.1095,7
42.309,-71.0655,7
42.34,-71.056,7
42.342,-71.1685,7
42.2945,-71.1475,7
42.3005,-71.142,7
42.2705,-71.133,7
42.277,-71.098,7
42.3595,-71.071,7
42.2385,-71.139,7
42.3135,-71.0795,7
42.319,-71.0925,7
42.309,-71.108,7
42.351,-71.141,7
42.3575,-71.118,7
42.277,-71.153,7
42.281,-71.066,7
42.385,-71.009,7
42.2715,-71.148,7
42.316,-71.077,7
42.285,-71.0575,7
42.345,-71.1555,7
42.2485,-71.1235,7
42.3595,-71.1515,7
42.249,-71.1145,7
42.319,-71.092,7
42.2645,-71.1035,7
42.366,-71.0605,7
42.2925,-71.1645,7
42.278,-71.1385,7
42.2515,-71.1405,7
42.3265,-71.0925,7
42.308,-71.103,7
42.2925,-71.1065,7
42.2705,-71.085,7
42.2985,-71.0935,7
42.288,-71.1365,7
42.3835,-71.0635,7
42.3785,-71.0375,7
42.329,-71.0965,7
42.351,-71.171,7
42.297,-71.0665,7
42.2965,-71.1055,7
42.295,-71.132,7
42.38,-71.069,7
42.3685,-71.0395,7
42.2425,-71.1275,7
42.2905,-71.126,7
42.294,-71.1735,7
42.2585,-71.1565,7
42.315,-71.123,7
42.356,-71.066,7
42.378,-71.0515,7
42.316,-71.088,7
42.289,-71.1455,7
42.3305,-71.0525,7
42.285,-71.153,7
42.2895,-71.1485,7
42.368,-71.039,7
42.2935,-71.0985,7
42.3895,-71.017,7
42.295,-71.076,7
42.2965,-71.1135,7
42.3685,-71.124,7
42.364,-71.1445,7
42.375,-71.069,7
42.305,-71.081,7
42.326,-71.0585,7
42.2685,-71.1715,7
42.3315,-71.0755,7
42.3425,-71.1075,7
42.372,-71.0355,7
42.326,-71.049,7
42.3675,-71.1185,7
42.3515,-71.081,7
42.3595,-71.066,7
42.2785,-71.173,7
42.2725,-71.1675,7
42.288,-71.067,7
42.2975,-71.104,7
42.2775,-71.1675,7
42.323,-71.094,7
42.366,-71.0685,7
42.2865,-71.098,7
42.3525,-71.046,7
42.3135,-71.1105,7
42.352,-71.119,7
42.298,-71.0775,7
42.35,-71.0955,7
42.2815,-71.13,7
42.337,-71.054,7
42.267,-71.1015,7
42.291,-71.111,7
42.38,-71.039,7
42.356,-71.0665,7
42.352,-71.1695,7
42.3835,-71.037,7
42.348,-71.07,7
42.3275,-71.109,7
42.2855,-71.067,7
42.26,-71.129,7
42.3105,-71.062,7
42.268,-71.164,7
42.2405,-71.1255,7
42.31,-71.083,7
42.3375,-71.0335,7
42.28,-71.0565,7
42.264,-71.129,7
42.342,-71.0805,7
42.34,-71.152,7
42.31,-71.074,7
42.345,-71.045,7
42.3085,-71.0955,7
42.337,-71.0235,7
42.2835,-71.064,7
42.2895,-71.1685,7
42.334,-71.0765,7
42.33,-71.1065,7
42.351,-71.088,7
42.3655,-71.051,7
42.3655,-71.067,7
42.2925,-71.121,7
42.3825,-71.018,7
42.277,-71.1275,7
42.3235,-71.112,7
42.252,-71.1135,7
42.295,-71.101,7
42.243,-71.144,7
42.376,-71.0625,7
42.336,-71.1025,7
42.3865,-71.01,7
42.3455,-71.105,7
42.3625,-71.143,7
42.351,-71.1055,7
42.292,-71.1655,7
42.351,-71.174,7
42.3255,-71.069,7
42.348,-71.154,7
42.28,-71.11,7
42.264,-71.167,7
42.3185,-71.0635,7
42.2795,-71.1545,7
42.289,-71.178,7
42.3455,-71.055,7
42.345,-71.049,7
42.2685,-71.166,7
42.2635,-71.1615,7
42.348,-71.0725,7
42.2735,-71.0845,7
42.352,-71.0895,7
42.377,-71.067,7
42.3065,-71.081,7
42.2855,-71.0695,7
42.278,-71.0965,7
42.282,-71.14,7
42.311,-71.036,7
42.361,-71.1305,7
42.313,-71.0425,7
42.283,-71.0845,7
42.2885,-71.1425,7
42.2825,-71.1025,7
42.346,-71.1525,7
42.2895,-71.108,7
42.339,-71.146,7
42.2685,-71.133,7
42.3665,-71.052,7
42.352,-71.089,7
42.2735,-71.062,7
42.3125,-71.0745,7
42.3425,-71.0715,7
42.308,-71.0485,7
42.289,-71.108,7
42.3645,-71.055,7
42.293,-71.157,7
42.2975,-71.092,7
42.2905,-71.087,7
42.259,-71.127,7
42.288,-71.159,7
42.3105,-71.076,7
42.3475,-71.0615,7
42.343,-71.0985,7
42.3335,-71.0315,7
42.312,-71.0585,7
42.364,-71.06,7
42.346,-71.16,7
42.286,-71.0795,7
42.287,-71.0855,7
42.2855,-71.0675,7
42.2855,-71.164,7
